step,generated_image_token_id,source_length,top_source_pos,top_source_group,top_source_token_id,top_source_token,top_source_weight,max_group,prompt_text_mass,prompt_wrapper_mass,generated_image_prefix_mass,prompt_top1_ratio,prompt_top5_ratio,prompt_effective_token_count,prompt_effective_fraction
262,12987,316,50,prompt_wrapper,185,Ċ,0.3090380132198334,prompt_wrapper,0.03853079676628113,0.638439804315567,0.32301563024520874,0.17954846315857864,0.48649907493276634,14.660028702673502,0.3054172646390313
263,819,317,0,prompt_wrapper,100601,<|User|>,0.3169487714767456,prompt_wrapper,0.038172513246536255,0.6499532759189606,0.3117886483669281,0.1804543998666518,0.4778117307396532,15.0202282191411,0.31292142123210626
264,724,318,0,prompt_wrapper,100601,<|User|>,0.32894280552864075,prompt_wrapper,0.039314623922109604,0.6660129465162754,0.2946541905403137,0.1896005297420111,0.4922992874644938,14.276319825910935,0.29742332970647783
265,1414,319,50,prompt_wrapper,185,Ċ,0.32258695363998413,prompt_wrapper,0.04341692477464676,0.664572648704052,0.2920151352882385,0.1608885648310776,0.43873599892643633,17.520288259244335,0.36500600540092365
266,4504,320,50,prompt_wrapper,185,Ċ,0.3276814818382263,prompt_wrapper,0.041151657700538635,0.6627738326787949,0.29606038331985474,0.16832253223717347,0.4529153590202347,16.534126153974125,0.3444609615411276
267,7694,321,50,prompt_wrapper,185,Ċ,0.34349581599235535,prompt_wrapper,0.03959115594625473,0.6650520339608192,0.2953348159790039,0.1747410885923255,0.46284369010328696,15.694128856160145,0.3269610178366697
268,4743,322,50,prompt_wrapper,185,Ċ,0.33395129442214966,prompt_wrapper,0.03996533900499344,0.6487320587038994,0.31129804253578186,0.17883570914701316,0.46780310127204094,15.318699364809648,0.319139570100201
269,1981,323,50,prompt_wrapper,185,Ċ,0.3239847719669342,prompt_wrapper,0.03849268704652786,0.650224857032299,0.3112991452217102,0.17453334535975817,0.46326330457120923,15.624869677800092,0.32551811828750193
270,1130,324,50,prompt_wrapper,185,Ċ,0.3103804886341095,prompt_wrapper,0.040680140256881714,0.6421330869197845,0.31718921661376953,0.18023636143689484,0.47827704452530734,15.044789900381103,0.3134331229246063
271,10898,325,0,prompt_wrapper,100601,<|User|>,0.3104982078075409,prompt_wrapper,0.040419720113277435,0.6441257372498512,0.3155089020729065,0.1858022369592278,0.4890543724722551,14.50144063710323,0.3021133466063173
272,9087,326,50,prompt_wrapper,185,Ċ,0.3098621368408203,prompt_wrapper,0.040789127349853516,0.63055819272995,0.3286464810371399,0.17762060006312763,0.47528236642370325,15.18490503916714,0.31635218831598205
273,2959,327,50,prompt_wrapper,185,Ċ,0.31704816222190857,prompt_wrapper,0.04442136362195015,0.6207271926105022,0.33488592505455017,0.1682093678027559,0.45251931166598136,16.284887116343256,0.3392684815904845
274,8817,328,50,prompt_wrapper,185,Ċ,0.314089834690094,prompt_wrapper,0.0451754555106163,0.612578310072422,0.3422800302505493,0.16350791897610345,0.4433684893838337,16.92021554937252,0.3525044906119275
275,15512,329,50,prompt_wrapper,185,Ċ,0.3141704499721527,prompt_wrapper,0.04488730430603027,0.6269465684890747,0.3282070755958557,0.16294381876722916,0.44435053891730536,16.9226583264959,0.3525553818019979
276,781,330,0,prompt_wrapper,100601,<|User|>,0.3163086175918579,prompt_wrapper,0.04748428985476494,0.6374667771160603,0.315009206533432,0.1521595454646374,0.418898468101004,18.41950238229233,0.38373963296442354
277,5845,331,0,prompt_wrapper,100601,<|User|>,0.3301990330219269,prompt_wrapper,0.04441076144576073,0.6389827765524387,0.3165857493877411,0.17412189383767357,0.4561459651251365,15.988806493934186,0.33310013529029553
278,9258,332,0,prompt_wrapper,100601,<|User|>,0.3242969512939453,prompt_wrapper,0.043063320219516754,0.6278173550963402,0.3291289806365967,0.17309718823687975,0.46386310155209615,15.759854867492916,0.3283303097394357
279,1262,333,0,prompt_wrapper,100601,<|User|>,0.3193865120410919,prompt_wrapper,0.04271158576011658,0.624348372220993,0.3329731225967407,0.17645868788128077,0.4696813098021649,15.346214926126114,0.3197128109609607
280,8688,334,50,prompt_wrapper,185,Ċ,0.29547449946403503,prompt_wrapper,0.04165979474782944,0.6027406230568886,0.35558363795280457,0.17787661386075931,0.4624623288669571,15.271318919618249,0.31815247749204684
281,2989,335,50,prompt_wrapper,185,Ċ,0.295992910861969,prompt_wrapper,0.04185051843523979,0.5846734531223774,0.37348806858062744,0.1759717323845132,0.45519595006766417,15.64947257498156,0.32603067864544916
282,6789,336,50,prompt_wrapper,185,Ċ,0.2959667444229126,prompt_wrapper,0.04249521344900131,0.587246336042881,0.3702666461467743,0.16974003398899398,0.44999010276121565,16.110160355668707,0.33562834074309805
283,12702,337,50,prompt_wrapper,185,Ċ,0.2950107157230377,prompt_wrapper,0.04152142256498337,0.6038563326001167,0.35462576150894165,0.1700127859569263,0.46427903657531944,15.628965120545676,0.32560344001136826
284,6339,338,0,prompt_wrapper,100601,<|User|>,0.30834370851516724,prompt_wrapper,0.039861179888248444,0.6256695613265038,0.33443060517311096,0.17611304940097125,0.48349902253743265,14.894770215053518,0.31030771281361497
285,5512,339,0,prompt_wrapper,100601,<|User|>,0.30747440457344055,prompt_wrapper,0.03857976943254471,0.6298257634043694,0.33161085844039917,0.1786778626246092,0.49102381206657514,14.563422369152047,0.30340463269066764
286,15843,340,50,prompt_wrapper,185,Ċ,0.31394463777542114,prompt_wrapper,0.03742602840065956,0.6409345529973507,0.3216775357723236,0.18550523900278237,0.5060695927814667,13.908033497605924,0.2897506978667901
287,11110,341,50,prompt_wrapper,185,Ċ,0.3199990391731262,prompt_wrapper,0.03694765269756317,0.6481211334466934,0.31491756439208984,0.1790320259203917,0.48874280857345087,14.682377787980842,0.30588287058293423
288,15384,342,50,prompt_wrapper,185,Ċ,0.32059335708618164,prompt_wrapper,0.0373278483748436,0.6515098586678505,0.3111358880996704,0.17868953738868146,0.4802217898032738,15.015694170730251,0.3128269618902136
289,1898,343,50,prompt_wrapper,185,Ċ,0.3218575417995453,prompt_wrapper,0.04239029437303543,0.6580525562167168,0.2995815575122833,0.15997686275964143,0.44073977828393174,17.534944059282616,0.3653113345683878
290,3904,344,50,prompt_wrapper,185,Ċ,0.3170677125453949,prompt_wrapper,0.04235842078924179,0.6486401930451393,0.30900320410728455,0.1666430052956325,0.44993831406915896,16.7297549070004,0.34853656056250837
291,8684,345,50,prompt_wrapper,185,Ċ,0.3186342120170593,prompt_wrapper,0.03899707272648811,0.6472316794097424,0.31374824047088623,0.17479330490245837,0.4783947035005168,15.28980597069202,0.3185376243894171
292,10189,346,50,prompt_wrapper,185,Ċ,0.32779979705810547,prompt_wrapper,0.0386635959148407,0.6562871038913727,0.3050679564476013,0.18257923936377266,0.4939421005368698,14.406163120307932,0.3001283983397486
293,9518,347,50,prompt_wrapper,185,Ċ,0.3302346467971802,prompt_wrapper,0.03729862719774246,0.6494591757655144,0.31329044699668884,0.18668351465411354,0.5006813636942017,14.102417339513455,0.29380036123986364
294,11471,348,50,prompt_wrapper,185,Ċ,0.32426100969314575,prompt_wrapper,0.03772994130849838,0.6312172785401344,0.33098405599594116,0.18665067593438978,0.49242100209971235,14.249811715587812,0.29687107740807944
295,15230,349,50,prompt_wrapper,185,Ċ,0.31296804547309875,prompt_wrapper,0.038467518985271454,0.6256901100277901,0.3358350694179535,0.18427834090609319,0.483976538551155,14.757852470195466,0.3074552597957389
296,16026,350,50,prompt_wrapper,185,Ċ,0.3067376911640167,prompt_wrapper,0.040120940655469894,0.6125723905861378,0.3473023474216461,0.17598862262477688,0.4775930713453433,15.394982760219962,0.32072880750458255
297,2058,351,50,prompt_wrapper,185,Ċ,0.3104221224784851,prompt_wrapper,0.0418531596660614,0.6315144598484039,0.3266300857067108,0.17168481091729393,0.46366999107777995,16.01154936525479,0.3335739451094748
298,4943,352,50,prompt_wrapper,185,Ċ,0.30410316586494446,prompt_wrapper,0.04364944249391556,0.6231810376048088,0.3331426680088043,0.17003441691591867,0.4641607560532687,15.935360138655353,0.33198666955531986
299,862,353,0,prompt_wrapper,100601,<|User|>,0.31064775586128235,prompt_wrapper,0.04196324199438095,0.6272291913628578,0.33078208565711975,0.17210765452501692,0.46544847130194517,15.71736356383923,0.32744507424665065
300,15279,354,0,prompt_wrapper,100601,<|User|>,0.3251160979270935,prompt_wrapper,0.04512917995452881,0.642253041267395,0.3126547932624817,0.16634279591873122,0.44043484412435185,16.732495364950807,0.34859365343647514
301,8069,355,0,prompt_wrapper,100601,<|User|>,0.3218679428100586,prompt_wrapper,0.040709637105464935,0.622971273958683,0.33627259731292725,0.1772287770488593,0.46238974332694904,15.41663424940163,0.3211798801958673
302,15936,356,0,prompt_wrapper,100601,<|User|>,0.3262898027896881,prompt_wrapper,0.04144325107336044,0.6278802528977394,0.33068355917930603,0.1731681957975478,0.4514166857980314,16.106611382879027,0.33555440380997975
303,12948,357,0,prompt_wrapper,100601,<|User|>,0.31671905517578125,prompt_wrapper,0.04039715975522995,0.6177265718579292,0.3418993055820465,0.17519039277833057,0.4711276158402365,15.302666955165867,0.3188055615659556
304,14593,358,50,prompt_wrapper,185,Ċ,0.29458072781562805,prompt_wrapper,0.03968140482902527,0.6041395366191864,0.35613444447517395,0.17686551999756664,0.48162927989533505,14.776193671425863,0.30783736815470547
305,7538,359,50,prompt_wrapper,185,Ċ,0.2974966764450073,prompt_wrapper,0.03985786437988281,0.5903685092926025,0.36975911259651184,0.17313158176113796,0.48130829372936307,14.923938170682419,0.31091537855588375
306,11026,360,50,prompt_wrapper,185,Ċ,0.30025261640548706,prompt_wrapper,0.04047907516360283,0.5893416292965412,0.370161235332489,0.170558497550943,0.4772394563271056,15.181773454588358,0.3162869469705908
307,11650,361,50,prompt_wrapper,185,Ċ,0.2954026758670807,prompt_wrapper,0.039272017776966095,0.5938067957758904,0.3669104278087616,0.16977688393532842,0.4819111208667955,15.138807147825299,0.3153918155796937
308,1112,362,50,prompt_wrapper,185,Ċ,0.30111706256866455,prompt_wrapper,0.03840895742177963,0.6162686720490456,0.3453642725944519,0.17590247631355208,0.49018028139944364,14.74068590559619,0.30709762303325394
309,11481,363,50,prompt_wrapper,185,Ċ,0.30523741245269775,prompt_wrapper,0.038329437375068665,0.6323188990354538,0.3293304741382599,0.1807743090179979,0.4948166873684272,14.433407478061731,0.3006959891262861
310,3511,364,50,prompt_wrapper,185,Ċ,0.3141123354434967,prompt_wrapper,0.03682354837656021,0.6372432336211205,0.3259504735469818,0.18283598283658478,0.49851589509735506,14.20239996789792,0.29588333266454
311,1677,365,50,prompt_wrapper,185,Ċ,0.3190610110759735,prompt_wrapper,0.036850456148386,0.6459935866296291,0.31716227531433105,0.18739293713920857,0.4975839491611832,13.888982819397537,0.2893538087374487
312,8193,366,50,prompt_wrapper,185,Ċ,0.31439512968063354,prompt_wrapper,0.036523059010505676,0.6507560461759567,0.3127422332763672,0.1867605760007768,0.4939640460036858,14.137035051842915,0.2945215635800607
313,6897,367,50,prompt_wrapper,185,Ċ,0.3271392285823822,prompt_wrapper,0.04585833102464676,0.6754437014460564,0.2786900997161865,0.14929552814045036,0.4035498125832961,19.33553700897601,0.4028236876870002
314,8528,368,50,prompt_wrapper,185,Ċ,0.3280700147151947,prompt_wrapper,0.04633532837033272,0.6809077970683575,0.27279287576675415,0.15347727476464348,0.4071860569727799,18.938004180449788,0.39454175375937056
315,1212,369,50,prompt_wrapper,185,Ċ,0.3088495433330536,prompt_wrapper,0.043153561651706696,0.6371085271239281,0.31976667046546936,0.16366293705098417,0.44934148518993444,16.759111788695716,0.3491481622644941
316,6287,370,50,prompt_wrapper,185,Ċ,0.318083256483078,prompt_wrapper,0.03964876011013985,0.6306415908038616,0.3296947181224823,0.17448378452096766,0.47273410940180866,15.548523803709704,0.32392757924395216
317,9692,371,50,prompt_wrapper,185,Ċ,0.3349168598651886,prompt_wrapper,0.036791324615478516,0.636669397354126,0.32655709981918335,0.18587744590575062,0.5001692976657983,13.996097441101123,0.2915853633562734
318,10671,372,50,prompt_wrapper,185,Ċ,0.3313162922859192,prompt_wrapper,0.03679928928613663,0.6325571164488792,0.33063119649887085,0.17937468630526468,0.48152195017854404,14.782555519590822,0.3079699066581421
319,8863,373,50,prompt_wrapper,185,Ċ,0.3203175365924835,prompt_wrapper,0.036660753190517426,0.6304063573479652,0.3329446315765381,0.18542417899479385,0.49175478907425085,14.23543902719798,0.2965716463999579
320,1288,374,50,prompt_wrapper,185,Ċ,0.3040688931941986,prompt_wrapper,0.037342943251132965,0.6198712810873985,0.34286385774612427,0.19190812057257609,0.49905747807549156,13.913172779829047,0.2898577662464385
321,2271,375,0,prompt_wrapper,100601,<|User|>,0.3173501193523407,prompt_wrapper,0.0427626334130764,0.6313068307936192,0.32594817876815796,0.17135504403821689,0.46348207645487105,16.06940136010889,0.33477919500226855
322,14625,376,0,prompt_wrapper,100601,<|User|>,0.31386101245880127,prompt_wrapper,0.04319019988179207,0.6278490833938122,0.3290104269981384,0.17235466583334635,0.4691362550319003,15.638899839093831,0.3258104133144548
323,11524,377,0,prompt_wrapper,100601,<|User|>,0.3044793903827667,prompt_wrapper,0.04081437736749649,0.6253928765654564,0.3337451219558716,0.1770503396943381,0.4750395353205624,15.36917687908303,0.32019118498089644
324,8874,378,50,prompt_wrapper,185,Ċ,0.31543582677841187,prompt_wrapper,0.04205840080976486,0.6168093159794807,0.34117481112480164,0.1712277632191275,0.45591085039582935,16.225802824719818,0.33803755884832953
325,14990,379,50,prompt_wrapper,185,Ċ,0.3108764588832855,prompt_wrapper,0.03883755952119827,0.6130078360438347,0.348151832818985,0.1809032008239893,0.47135585875159636,15.105479395896124,0.3146974874145026
326,524,380,50,prompt_wrapper,185,Ċ,0.30188503861427307,prompt_wrapper,0.04037361964583397,0.6109789647161961,0.34865787625312805,0.1655626243401397,0.4430133817002502,16.765814092630983,0.3492877935964788
327,4469,381,0,prompt_wrapper,100601,<|User|>,0.3040120005607605,prompt_wrapper,0.039588868618011475,0.6116406917572021,0.34873896837234497,0.18373729281185683,0.4820046586749896,14.724958757115068,0.3067699741065639
328,12127,382,0,prompt_wrapper,100601,<|User|>,0.3088527321815491,prompt_wrapper,0.04274142533540726,0.6148092672228813,0.3424491882324219,0.17336182248651089,0.4569816532520595,15.866556218421058,0.3305532545504387
329,11841,383,0,prompt_wrapper,100601,<|User|>,0.298554003238678,prompt_wrapper,0.03998304903507233,0.6025000065565109,0.3575216829776764,0.18895483015350603,0.4961516344000504,13.952766572330994,0.2906826369235624
330,14593,384,50,prompt_wrapper,185,Ċ,0.29572346806526184,prompt_wrapper,0.04007896035909653,0.5979391112923622,0.3619256019592285,0.19146664709785108,0.4940251597464134,13.896143117414246,0.2895029816127968
331,2032,385,50,prompt_wrapper,185,Ċ,0.30194658041000366,prompt_wrapper,0.038703061640262604,0.600466750562191,0.3608572483062744,0.18745549496528824,0.4789954042987027,14.441226366830188,0.3008588826422956
332,14538,386,50,prompt_wrapper,185,Ċ,0.30315133929252625,prompt_wrapper,0.03684462234377861,0.6159065254032612,0.34723740816116333,0.19263963510890306,0.4941253657712431,13.808721293909588,0.2876816936231164
333,1411,387,50,prompt_wrapper,185,Ċ,0.3030901253223419,prompt_wrapper,0.03624182939529419,0.6288173198699951,0.33491072058677673,0.19202331642646747,0.49826922539253365,13.847080820556926,0.28848085042826926
334,7832,388,0,prompt_wrapper,100601,<|User|>,0.31250646710395813,prompt_wrapper,0.03646114841103554,0.6431713365018368,0.32039234042167664,0.18708976226224053,0.49682226194423174,14.118099719575206,0.29412707749115014
335,4016,389,0,prompt_wrapper,100601,<|User|>,0.3159024119377136,prompt_wrapper,0.03564556688070297,0.6495705023407936,0.31481030583381653,0.187943667755165,0.5092939001941155,13.643497477524042,0.28423953078175085
336,5746,390,50,prompt_wrapper,185,Ċ,0.31804022192955017,prompt_wrapper,0.03588245436549187,0.6514552421867847,0.31270918250083923,0.18479548849199703,0.5012565765615742,14.003256268009448,0.29173450558353015
337,11641,391,50,prompt_wrapper,185,Ċ,0.34463754296302795,prompt_wrapper,0.04761180281639099,0.6866420805454254,0.2657662332057953,0.14235537329109463,0.390190096063626,19.85430567745146,0.4136313682802388
338,12007,392,50,prompt_wrapper,185,Ċ,0.3505082428455353,prompt_wrapper,0.04989226162433624,0.6784354895353317,0.2716237008571625,0.14279503349995953,0.38273505897026266,19.94498451186699,0.41552051066389567
339,15618,393,50,prompt_wrapper,185,Ċ,0.3359098732471466,prompt_wrapper,0.04456762969493866,0.6507676392793655,0.30462661385536194,0.15880233989427203,0.4274705413083695,17.882668766669912,0.37255559930562315
340,12481,394,50,prompt_wrapper,185,Ċ,0.3202977478504181,prompt_wrapper,0.03956498205661774,0.6263384073972702,0.33415451645851135,0.17132533347318674,0.46428785297765374,16.08147171215715,0.33503066066994064
341,11511,395,50,prompt_wrapper,185,Ċ,0.31493017077445984,prompt_wrapper,0.03751678019762039,0.6307129189372063,0.3318132162094116,0.18782218036758425,0.4968060242081242,14.213199606077389,0.2961083251266123
342,1148,396,50,prompt_wrapper,185,Ċ,0.3163767457008362,prompt_wrapper,0.03589025139808655,0.6379421651363373,0.3261626660823822,0.19183732750023458,0.5068342872943683,13.61066535838221,0.2835555282996294
343,2220,397,50,prompt_wrapper,185,Ċ,0.3140454888343811,prompt_wrapper,0.03726360201835632,0.6320541799068451,0.3306789696216583,0.18875977569242114,0.5006159730925278,14.029264724487106,0.2922763484268147
344,8963,398,50,prompt_wrapper,185,Ċ,0.31332942843437195,prompt_wrapper,0.03683856129646301,0.628814309835434,0.33435988426208496,0.18923943418275427,0.5008401949846978,13.923977097411766,0.2900828561960785
345,8350,399,50,prompt_wrapper,185,Ċ,0.3060079514980316,prompt_wrapper,0.039704859256744385,0.6245993971824646,0.33572816848754883,0.17316687014082688,0.46238405162901924,15.889602586492268,0.33103338721858894
346,5960,400,50,prompt_wrapper,185,Ċ,0.30060291290283203,prompt_wrapper,0.04085054621100426,0.6123473979532719,0.34680452942848206,0.17327829598289582,0.4736760919354699,15.639365340862902,0.3258201112679771
347,2769,401,50,prompt_wrapper,185,Ċ,0.2982925474643707,prompt_wrapper,0.04177340492606163,0.6065075732767582,0.35173872113227844,0.1679302482203758,0.5024731878100458,14.960382310447121,0.31167463146764834
348,4182,402,50,prompt_wrapper,185,Ċ,0.30356457829475403,prompt_wrapper,0.04228898882865906,0.6070241034030914,0.35074755549430847,0.17049141665192608,0.4854404087293505,15.316646438209771,0.3190968007960369
349,3405,403,50,prompt_wrapper,185,Ċ,0.30174294114112854,prompt_wrapper,0.039645951241254807,0.6122462935745716,0.34810322523117065,0.18220768589429112,0.48865108074049984,14.371901988151468,0.29941462475315556
350,7987,404,50,prompt_wrapper,185,Ċ,0.2993992865085602,prompt_wrapper,0.04146065562963486,0.6089791432023048,0.3495718836784363,0.17261439407485146,0.46131186368492416,15.60083831759338,0.3250174649498621
351,6491,405,0,prompt_wrapper,100601,<|User|>,0.30275461077690125,prompt_wrapper,0.038961056619882584,0.6052158437669277,0.355845183134079,0.1829706763733217,0.4930415166415851,14.440816710774703,0.30085034814113965
352,5998,406,0,prompt_wrapper,100601,<|User|>,0.3169258236885071,prompt_wrapper,0.04025810956954956,0.617728054523468,0.34199216961860657,0.17711967265874962,0.46804830594046065,15.29224405203681,0.3185884177507669
353,975,407,0,prompt_wrapper,100601,<|User|>,0.30941590666770935,prompt_wrapper,0.03787311539053917,0.6052439548075199,0.3568848669528961,0.188211756430712,0.49151447299347356,14.130199385698358,0.29437915386871577
354,12734,408,0,prompt_wrapper,100601,<|User|>,0.30730658769607544,prompt_wrapper,0.040136657655239105,0.6118223443627357,0.34800031781196594,0.1818450507522576,0.4846247510929449,14.694119038298526,0.30612747996455264
355,2627,409,50,prompt_wrapper,185,Ċ,0.2967102825641632,prompt_wrapper,0.03794696927070618,0.6075923144817352,0.35442110896110535,0.18630254747743835,0.4918128366772979,14.120743789060977,0.2941821622721037
356,4012,410,50,prompt_wrapper,185,Ċ,0.30739912390708923,prompt_wrapper,0.04158550500869751,0.632612407207489,0.3258349299430847,0.16814190536542786,0.4583541610230346,15.826080517145215,0.32971001077385864
357,11777,411,0,prompt_wrapper,100601,<|User|>,0.30842170119285583,prompt_wrapper,0.037378229200839996,0.6264194473624229,0.3361737132072449,0.1792184732124188,0.4779360276158946,14.86044790694828,0.30959266472808916
358,1338,412,0,prompt_wrapper,100601,<|User|>,0.3219486474990845,prompt_wrapper,0.03506535291671753,0.6469036340713501,0.31800544261932373,0.1934788634265909,0.512078891856012,13.335147805691443,0.2778155792852384
359,12348,413,0,prompt_wrapper,100601,<|User|>,0.32046425342559814,prompt_wrapper,0.034891098737716675,0.6529736816883087,0.31208306550979614,0.1898713411306076,0.513373787423628,13.446836925858642,0.2801424359553884
360,6593,414,50,prompt_wrapper,185,Ċ,0.3151763081550598,prompt_wrapper,0.03541187196969986,0.6470921859145164,0.3174508810043335,0.17987037022231264,0.4937048972827332,14.351541774779747,0.2989904536412447
361,11531,415,50,prompt_wrapper,185,Ċ,0.34251484274864197,prompt_wrapper,0.04549194127321243,0.6748793050646782,0.279623806476593,0.14559292765514897,0.40310367558847493,18.960939042838376,0.3950195633924662
362,10943,416,50,prompt_wrapper,185,Ċ,0.3476335108280182,prompt_wrapper,0.0450475737452507,0.670679934322834,0.2842578887939453,0.1459490847366016,0.40582091213580535,18.856442084869535,0.392842543434782
363,254,417,50,prompt_wrapper,185,Ċ,0.3401818871498108,prompt_wrapper,0.04295380413532257,0.6552101224660873,0.30191344022750854,0.1556047232497543,0.4249300800220358,17.736980976201178,0.3695204370041912
364,7113,418,50,prompt_wrapper,185,Ċ,0.3270145356655121,prompt_wrapper,0.04338108375668526,0.6495868675410748,0.30715787410736084,0.15524747658248106,0.4225541113236292,18.018808696414396,0.3753918478419666
365,2072,419,50,prompt_wrapper,185,Ċ,0.3109167814254761,prompt_wrapper,0.0433674156665802,0.6364780962467194,0.3201669454574585,0.16079608923430888,0.4300245796192745,17.517205899475254,0.36494178957240114
366,10800,420,50,prompt_wrapper,185,Ċ,0.31009966135025024,prompt_wrapper,0.040562693029642105,0.6360280476510525,0.3234274983406067,0.17599213938787514,0.46153948237882936,15.804232911589965,0.32925485232479096
367,4132,421,50,prompt_wrapper,185,Ċ,0.30979251861572266,prompt_wrapper,0.03803284093737602,0.61948536708951,0.34247827529907227,0.17890484450401067,0.47160356625579875,15.288898454605059,0.31851871780427204
368,4684,422,50,prompt_wrapper,185,Ċ,0.3118261396884918,prompt_wrapper,0.03710339963436127,0.6029009968042374,0.35998281836509705,0.18676398371946296,0.4969963457347025,14.200798360518403,0.2958499658441334
369,15611,423,50,prompt_wrapper,185,Ċ,0.305687814950943,prompt_wrapper,0.03871536999940872,0.6058579012751579,0.3554331362247467,0.17625522031203422,0.4799248559885718,15.232175547231371,0.31733699056732023
370,6569,424,50,prompt_wrapper,185,Ċ,0.2971430718898773,prompt_wrapper,0.038713615387678146,0.6108772344887257,0.35038572549819946,0.18088236341292482,0.4877788017386657,14.791772015111775,0.3081619169814953
371,15294,425,0,prompt_wrapper,100601,<|User|>,0.2986752390861511,prompt_wrapper,0.04093913733959198,0.6054491549730301,0.3535892367362976,0.16750684243054925,0.5159264065860589,14.332808142252063,0.2986001696302513
372,839,426,50,prompt_wrapper,185,Ċ,0.29625335335731506,prompt_wrapper,0.04281499236822128,0.6076227203011513,0.34962427616119385,0.16511588687157522,0.49292029399998016,15.318744776337127,0.31914051617369016
373,10082,427,50,prompt_wrapper,185,Ċ,0.2994565963745117,prompt_wrapper,0.03980083391070366,0.608493734151125,0.35167089104652405,0.17431277789919558,0.4950092451718488,14.801325595611795,0.30836094990857904
374,8159,428,50,prompt_wrapper,185,Ċ,0.3072769045829773,prompt_wrapper,0.03787445276975632,0.5918951109051704,0.37024274468421936,0.17371567347434985,0.48687016602789107,15.023611412056281,0.3129919044178392
375,4229,429,50,prompt_wrapper,185,Ċ,0.30795949697494507,prompt_wrapper,0.03547120466828346,0.6000259481370449,0.36451494693756104,0.18800848826930486,0.5000498333863524,13.86747373726932,0.2889057028597775
376,7872,430,50,prompt_wrapper,185,Ċ,0.29919353127479553,prompt_wrapper,0.03700520843267441,0.6007889285683632,0.36220139265060425,0.18102930132450665,0.4790179906196299,14.814309854818354,0.3086314553087157
377,13706,431,0,prompt_wrapper,100601,<|User|>,0.3078553080558777,prompt_wrapper,0.03643925487995148,0.609034463763237,0.3545548617839813,0.18956192235861907,0.4930239343550352,14.07677579031617,0.29326616229825353
378,13836,432,0,prompt_wrapper,100601,<|User|>,0.3167850375175476,prompt_wrapper,0.03742454946041107,0.6195309311151505,0.3430197536945343,0.18668062535063443,0.49172642134102906,14.329518275468336,0.2985316307389237
379,6037,433,0,prompt_wrapper,100601,<|User|>,0.3179738223552704,prompt_wrapper,0.042934201657772064,0.6290245428681374,0.3280766010284424,0.17272187993435523,0.45951561909168037,15.748109076668023,0.32808560576391715
380,13141,434,50,prompt_wrapper,185,Ċ,0.312005877494812,prompt_wrapper,0.0433754064142704,0.6462918780744076,0.3103577196598053,0.17695080137865798,0.4521893207856712,15.788608515384306,0.3289293440705064
381,4,435,50,prompt_wrapper,185,Ċ,0.3183497190475464,prompt_wrapper,0.037236522883176804,0.6321757324039936,0.330581396818161,0.19837263694846624,0.49156208985090744,13.717796884790328,0.2857874350997985
382,5819,436,50,prompt_wrapper,185,Ċ,0.3218141198158264,prompt_wrapper,0.03414471819996834,0.6268358640372753,0.3389891982078552,0.21877569715982048,0.5218154123879662,12.123661641723595,0.2525762842025749
383,8823,437,50,prompt_wrapper,185,Ċ,0.3268621563911438,prompt_wrapper,0.03296186774969101,0.6350760832428932,0.3319382071495056,0.20598800831904218,0.5134273508968106,12.956465385219136,0.26992636219206534
384,1944,438,50,prompt_wrapper,185,Ċ,0.3288689851760864,prompt_wrapper,0.033901624381542206,0.6498830989003181,0.3162148892879486,0.19855716749970714,0.5072972083198999,13.455901435081492,0.2803312798975311
385,384,439,50,prompt_wrapper,185,Ċ,0.33013927936553955,prompt_wrapper,0.04292161017656326,0.6620927974581718,0.2949266731739044,0.1594216994532569,0.41465994287986774,18.016895067487564,0.37535198057265756
386,16209,440,50,prompt_wrapper,185,Ċ,0.33004215359687805,prompt_wrapper,0.04187966138124466,0.6698492094874382,0.2882727384567261,0.1603714192492323,0.41947623845110643,17.652036512010962,0.36775076066689505
387,994,441,50,prompt_wrapper,185,Ċ,0.3255248963832855,prompt_wrapper,0.041361548006534576,0.6582830175757408,0.3003461956977844,0.17010179587217977,0.43068661483759296,16.62731479258403,0.3464023915121673
388,968,442,50,prompt_wrapper,185,Ċ,0.3168427646160126,prompt_wrapper,0.044153302907943726,0.6426503956317902,0.3131980299949646,0.17148171175379115,0.42413033001493716,16.73437417350425,0.34863279528133856
389,7824,443,50,prompt_wrapper,185,Ċ,0.3160741627216339,prompt_wrapper,0.04292799532413483,0.6479945033788681,0.30905720591545105,0.177418531828638,0.43243658379873434,16.472064122211258,0.3431680025460679
390,4945,444,50,prompt_wrapper,185,Ċ,0.3056149482727051,prompt_wrapper,0.04107337445020676,0.6362243965268135,0.32272475957870483,0.17151612617964637,0.4336458498669001,16.65981080471421,0.34707939176487934
391,521,445,50,prompt_wrapper,185,Ċ,0.30471229553222656,prompt_wrapper,0.03809653967618942,0.6343860700726509,0.32749366760253906,0.18169582989698685,0.47455454291034377,15.14469511494356,0.31551448156132417
392,3976,446,50,prompt_wrapper,185,Ċ,0.30347776412963867,prompt_wrapper,0.03854362666606903,0.6108239442110062,0.3506040871143341,0.17748910353631517,0.502090566875137,14.546525973347077,0.30305262444473074
393,3700,447,50,prompt_wrapper,185,Ċ,0.30642297863960266,prompt_wrapper,0.04006199538707733,0.6088567525148392,0.3510708212852478,0.16895831667295885,0.494949767808623,14.960836295011028,0.3116840894793964
